repository,ai_detected,confidence,first_ai_commit_sha,first_ai_commit_date,first_ai_commit_title,total_ai_related_commits,max_ai_score,possible_ai_tools
sea-bass/pyrobosim,True,strong,5ebd2235cfb625edad04c62d9d466a6652289bb7,2025-09-15T16:34:46Z,[pre-commit.ci] pre-commit autoupdate (#393),13,15,
sea-bass/pyrobosim,True,strong,862babf697f5eec9d0a429bbb572205ec8885378,2025-08-11T22:16:09Z,[pre-commit.ci] pre-commit autoupdate (#389),14,15,
sea-bass/pyrobosim,True,strong,862babf697f5eec9d0a429bbb572205ec8885378,2025-08-11T22:16:09Z,[pre-commit.ci] pre-commit autoupdate (#389),14,15,
sea-bass/pyrobosim,True,strong,45ac33bd53d9ca7f6b0ff966a1489e08508f5755,2025-08-04T22:32:51Z,[pre-commit.ci] pre-commit autoupdate (#387),15,15,
sea-bass/pyrobosim,True,strong,45ac33bd53d9ca7f6b0ff966a1489e08508f5755,2025-08-04T22:32:51Z,[pre-commit.ci] pre-commit autoupdate (#387),15,15,
sea-bass/pyrobosim,True,strong,45ac33bd53d9ca7f6b0ff966a1489e08508f5755,2025-08-04T22:32:51Z,[pre-commit.ci] pre-commit autoupdate (#387),15,15,
sea-bass/pyrobosim,True,strong,45ac33bd53d9ca7f6b0ff966a1489e08508f5755,2025-08-04T22:32:51Z,[pre-commit.ci] pre-commit autoupdate (#387),15,15,
sea-bass/pyrobosim,True,strong,45ac33bd53d9ca7f6b0ff966a1489e08508f5755,2025-08-04T22:32:51Z,[pre-commit.ci] pre-commit autoupdate (#387),15,15,
sea-bass/pyrobosim,True,strong,45ac33bd53d9ca7f6b0ff966a1489e08508f5755,2025-08-04T22:32:51Z,[pre-commit.ci] pre-commit autoupdate (#387),15,15,
sea-bass/pyrobosim,True,strong,45ac33bd53d9ca7f6b0ff966a1489e08508f5755,2025-08-04T22:32:51Z,[pre-commit.ci] pre-commit autoupdate (#387),15,15,
sea-bass/pyrobosim,True,strong,45ac33bd53d9ca7f6b0ff966a1489e08508f5755,2025-08-04T22:32:51Z,[pre-commit.ci] pre-commit autoupdate (#387),15,15,
sea-bass/pyrobosim,True,strong,45ac33bd53d9ca7f6b0ff966a1489e08508f5755,2025-08-04T22:32:51Z,[pre-commit.ci] pre-commit autoupdate (#387),15,15,
sea-bass/pyrobosim,True,strong,45ac33bd53d9ca7f6b0ff966a1489e08508f5755,2025-08-04T22:32:51Z,[pre-commit.ci] pre-commit autoupdate (#387),15,15,
sea-bass/pyrobosim,True,strong,45ac33bd53d9ca7f6b0ff966a1489e08508f5755,2025-08-04T22:32:51Z,[pre-commit.ci] pre-commit autoupdate (#387),15,15,
sea-bass/pyrobosim,True,strong,45ac33bd53d9ca7f6b0ff966a1489e08508f5755,2025-08-04T22:32:51Z,[pre-commit.ci] pre-commit autoupdate (#387),15,15,
sea-bass/pyrobosim,True,strong,45ac33bd53d9ca7f6b0ff966a1489e08508f5755,2025-08-04T22:32:51Z,[pre-commit.ci] pre-commit autoupdate (#387),15,15,
sea-bass/pyrobosim,True,strong,45ac33bd53d9ca7f6b0ff966a1489e08508f5755,2025-08-04T22:32:51Z,[pre-commit.ci] pre-commit autoupdate (#387),15,15,
sea-bass/pyrobosim,True,strong,9a47077a1437aee8a051c33bf80d8cc6d49646fd,2025-07-21T16:48:08Z,[pre-commit.ci] pre-commit autoupdate (#371),16,15,
sea-bass/pyrobosim,True,strong,9a47077a1437aee8a051c33bf80d8cc6d49646fd,2025-07-21T16:48:08Z,[pre-commit.ci] pre-commit autoupdate (#371),16,15,
sea-bass/pyrobosim,True,strong,9a47077a1437aee8a051c33bf80d8cc6d49646fd,2025-07-21T16:48:08Z,[pre-commit.ci] pre-commit autoupdate (#371),16,15,
sea-bass/pyrobosim,True,strong,9a47077a1437aee8a051c33bf80d8cc6d49646fd,2025-07-21T16:48:08Z,[pre-commit.ci] pre-commit autoupdate (#371),16,15,
sea-bass/pyrobosim,True,strong,9a47077a1437aee8a051c33bf80d8cc6d49646fd,2025-07-21T16:48:08Z,[pre-commit.ci] pre-commit autoupdate (#371),16,15,
sea-bass/pyrobosim,True,strong,9a47077a1437aee8a051c33bf80d8cc6d49646fd,2025-07-21T16:48:08Z,[pre-commit.ci] pre-commit autoupdate (#371),16,15,
sea-bass/pyrobosim,True,strong,9a47077a1437aee8a051c33bf80d8cc6d49646fd,2025-07-21T16:48:08Z,[pre-commit.ci] pre-commit autoupdate (#371),16,15,
sea-bass/pyrobosim,True,strong,9a47077a1437aee8a051c33bf80d8cc6d49646fd,2025-07-21T16:48:08Z,[pre-commit.ci] pre-commit autoupdate (#371),16,15,
sea-bass/pyrobosim,True,strong,9a47077a1437aee8a051c33bf80d8cc6d49646fd,2025-07-21T16:48:08Z,[pre-commit.ci] pre-commit autoupdate (#371),16,15,
sea-bass/pyrobosim,True,strong,9a47077a1437aee8a051c33bf80d8cc6d49646fd,2025-07-21T16:48:08Z,[pre-commit.ci] pre-commit autoupdate (#371),16,15,
sea-bass/pyrobosim,True,strong,caf03013cd2a21c1c943e8ac4afafaa27b81487c,2025-06-25T02:43:08Z,[pre-commit.ci] pre-commit autoupdate (#363),17,15,
sea-bass/pyrobosim,True,strong,caf03013cd2a21c1c943e8ac4afafaa27b81487c,2025-06-25T02:43:08Z,[pre-commit.ci] pre-commit autoupdate (#363),17,15,
sea-bass/pyrobosim,True,strong,caf03013cd2a21c1c943e8ac4afafaa27b81487c,2025-06-25T02:43:08Z,[pre-commit.ci] pre-commit autoupdate (#363),17,15,
sea-bass/pyrobosim,True,strong,73872c44802c406fbf1a9865d12fe1a675bcb27e,2025-06-03T01:10:39Z,[pre-commit.ci] pre-commit autoupdate (#360),18,15,
sea-bass/pyrobosim,True,strong,73872c44802c406fbf1a9865d12fe1a675bcb27e,2025-06-03T01:10:39Z,[pre-commit.ci] pre-commit autoupdate (#360),18,15,
sea-bass/pyrobosim,True,strong,73872c44802c406fbf1a9865d12fe1a675bcb27e,2025-06-03T01:10:39Z,[pre-commit.ci] pre-commit autoupdate (#360),18,15,
sea-bass/pyrobosim,True,strong,73872c44802c406fbf1a9865d12fe1a675bcb27e,2025-06-03T01:10:39Z,[pre-commit.ci] pre-commit autoupdate (#360),18,15,
sea-bass/pyrobosim,True,strong,b8810c2d619c749c37d204aa565d0c17955e69eb,2025-05-06T01:02:03Z,[pre-commit.ci] pre-commit autoupdate (#354),19,15,
sea-bass/pyrobosim,True,strong,b8810c2d619c749c37d204aa565d0c17955e69eb,2025-05-06T01:02:03Z,[pre-commit.ci] pre-commit autoupdate (#354),19,15,
sea-bass/pyrobosim,True,strong,b8810c2d619c749c37d204aa565d0c17955e69eb,2025-05-06T01:02:03Z,[pre-commit.ci] pre-commit autoupdate (#354),19,15,
sea-bass/pyrobosim,True,strong,b8810c2d619c749c37d204aa565d0c17955e69eb,2025-05-06T01:02:03Z,[pre-commit.ci] pre-commit autoupdate (#354),19,15,
sea-bass/pyrobosim,True,strong,747a24c9994dcd3449778e07ab5bb2428c88deee,2025-04-14T14:03:40Z,Simplify plugin registration (#349),20,15,
sea-bass/pyrobosim,True,strong,747a24c9994dcd3449778e07ab5bb2428c88deee,2025-04-14T14:03:40Z,Simplify plugin registration (#349),20,15,
sea-bass/pyrobosim,True,strong,747a24c9994dcd3449778e07ab5bb2428c88deee,2025-04-14T14:03:40Z,Simplify plugin registration (#349),20,15,
sea-bass/pyrobosim,True,strong,747a24c9994dcd3449778e07ab5bb2428c88deee,2025-04-14T14:03:40Z,Simplify plugin registration (#349),20,15,
sea-bass/pyrobosim,True,strong,747a24c9994dcd3449778e07ab5bb2428c88deee,2025-04-14T14:03:40Z,Simplify plugin registration (#349),20,15,
sea-bass/pyrobosim,True,strong,747a24c9994dcd3449778e07ab5bb2428c88deee,2025-04-14T14:03:40Z,Simplify plugin registration (#349),20,15,
sea-bass/pyrobosim,True,strong,888760e0d1fa467027f39ea8f669fcf9623eefea,2025-03-25T12:46:44Z,[pre-commit.ci] pre-commit autoupdate (#343),21,15,
sea-bass/pyrobosim,True,strong,0ea30c7fa69fafb3be0e1b8d927d9c844f39de58,2025-03-17T17:32:46Z,[pre-commit.ci] pre-commit autoupdate (#342),22,15,
sea-bass/pyrobosim,True,strong,0ea30c7fa69fafb3be0e1b8d927d9c844f39de58,2025-03-17T17:32:46Z,[pre-commit.ci] pre-commit autoupdate (#342),22,15,
sea-bass/pyrobosim,True,strong,0ea30c7fa69fafb3be0e1b8d927d9c844f39de58,2025-03-17T17:32:46Z,[pre-commit.ci] pre-commit autoupdate (#342),22,15,
sea-bass/pyrobosim,True,strong,0ea30c7fa69fafb3be0e1b8d927d9c844f39de58,2025-03-17T17:32:46Z,[pre-commit.ci] pre-commit autoupdate (#342),22,15,
sea-bass/pyrobosim,True,strong,0ea30c7fa69fafb3be0e1b8d927d9c844f39de58,2025-03-17T17:32:46Z,[pre-commit.ci] pre-commit autoupdate (#342),22,15,
sea-bass/pyrobosim,True,strong,0ea30c7fa69fafb3be0e1b8d927d9c844f39de58,2025-03-17T17:32:46Z,[pre-commit.ci] pre-commit autoupdate (#342),22,15,
sea-bass/pyrobosim,True,strong,0ea30c7fa69fafb3be0e1b8d927d9c844f39de58,2025-03-17T17:32:46Z,[pre-commit.ci] pre-commit autoupdate (#342),22,15,
sea-bass/pyrobosim,True,strong,0ea30c7fa69fafb3be0e1b8d927d9c844f39de58,2025-03-17T17:32:46Z,[pre-commit.ci] pre-commit autoupdate (#342),22,15,
sea-bass/pyrobosim,True,strong,f8a7b76f64dd71c6b8da1f635d881fc3bae21909,2025-02-03T16:39:10Z,[pre-commit.ci] pre-commit autoupdate (#326),23,15,
sea-bass/pyrobosim,True,strong,db04ae69dfee4880d49afd70b91a7e4f5f23f594,2025-01-27T17:52:57Z,[pre-commit.ci] pre-commit autoupdate (#323),24,15,
sea-bass/pyrobosim,True,strong,db04ae69dfee4880d49afd70b91a7e4f5f23f594,2025-01-27T17:52:57Z,[pre-commit.ci] pre-commit autoupdate (#323),24,15,
sea-bass/pyrobosim,True,strong,db04ae69dfee4880d49afd70b91a7e4f5f23f594,2025-01-27T17:52:57Z,[pre-commit.ci] pre-commit autoupdate (#323),24,15,
sea-bass/pyrobosim,True,strong,db04ae69dfee4880d49afd70b91a7e4f5f23f594,2025-01-27T17:52:57Z,[pre-commit.ci] pre-commit autoupdate (#323),24,15,
sea-bass/pyrobosim,True,strong,db04ae69dfee4880d49afd70b91a7e4f5f23f594,2025-01-27T17:52:57Z,[pre-commit.ci] pre-commit autoupdate (#323),24,15,
sea-bass/pyrobosim,True,strong,db04ae69dfee4880d49afd70b91a7e4f5f23f594,2025-01-27T17:52:57Z,[pre-commit.ci] pre-commit autoupdate (#323),24,15,
sea-bass/pyrobosim,True,strong,db04ae69dfee4880d49afd70b91a7e4f5f23f594,2025-01-27T17:52:57Z,[pre-commit.ci] pre-commit autoupdate (#323),24,15,
sea-bass/pyrobosim,True,strong,db04ae69dfee4880d49afd70b91a7e4f5f23f594,2025-01-27T17:52:57Z,[pre-commit.ci] pre-commit autoupdate (#323),24,15,
sea-bass/pyrobosim,True,strong,db04ae69dfee4880d49afd70b91a7e4f5f23f594,2025-01-27T17:52:57Z,[pre-commit.ci] pre-commit autoupdate (#323),24,15,
sea-bass/pyrobosim,True,strong,db04ae69dfee4880d49afd70b91a7e4f5f23f594,2025-01-27T17:52:57Z,[pre-commit.ci] pre-commit autoupdate (#323),24,15,
